id_demand_elec_generated,time_stamp,rto_id,rto_full_name,demand_mwh,mwh_ng,mwh_nuc,mwh_wnd,mwh_sun,mwh_col,mwh_wat,mwh_oil,mwh_oth
DFPJM20230830-06AGG,2023-08-30 06:00:00,PJM,"PJM Interconnection, LLC",87689,41473,32589,2535,1,14748,622,220,1009
DFPJM20230830-07AGG,2023-08-30 07:00:00,PJM,"PJM Interconnection, LLC",85166,40673,32593,2545,1,14286,536,221,1008
DFPJM20230830-08AGG,2023-08-30 08:00:00,PJM,"PJM Interconnection, LLC",83846,41223,32613,2422,1,14098,545,225,1017
DFPJM20230830-09AGG,2023-08-30 09:00:00,PJM,"PJM Interconnection, LLC",83785,41894,32632,2448,1,14185,538,228,1012
DFPJM20230830-10AGG,2023-08-30 10:00:00,PJM,"PJM Interconnection, LLC",86382,45368,32613,2691,1,15618,576,232,1022
DFPJM20230830-11AGG,2023-08-30 11:00:00,PJM,"PJM Interconnection, LLC",92110,46327,32619,2722,273,16090,614,226,1051
DFPJM20230830-12AGG,2023-08-30 12:00:00,PJM,"PJM Interconnection, LLC",94966,46909,32612,2852,1156,15846,542,269,1140
DFPJM20230830-13AGG,2023-08-30 13:00:00,PJM,"PJM Interconnection, LLC",96085,48772,32652,2474,2340,15917,561,545,1252
DFPJM20230830-14AGG,2023-08-30 14:00:00,PJM,"PJM Interconnection, LLC",98567,49142,32664,3149,2772,16380,609,383,1700
DFPJM20230830-15AGG,2023-08-30 15:00:00,PJM,"PJM Interconnection, LLC",100234,50059,32642,3302,2836,17144,1379,422,1721
DFPJM20230830-16AGG,2023-08-30 16:00:00,PJM,"PJM Interconnection, LLC",102127,51494,32606,3466,3065,17181,1727,525,1752
DFPJM20230830-17AGG,2023-08-30 17:00:00,PJM,"PJM Interconnection, LLC",105027,53263,32616,2977,3166,17528,3575,532,1766
DFPJM20230830-18AGG,2023-08-30 18:00:00,PJM,"PJM Interconnection, LLC",107878,54760,32596,2914,3156,17968,4827,467,1778
DFPJM20230830-19AGG,2023-08-30 19:00:00,PJM,"PJM Interconnection, LLC",110124,55628,32581,2734,2474,18611,4754,445,1801
DFPJM20230830-20AGG,2023-08-30 20:00:00,PJM,"PJM Interconnection, LLC",111650,56378,32598,2624,1764,19043,5557,485,1670
DFPJM20230830-21AGG,2023-08-30 21:00:00,PJM,"PJM Interconnection, LLC",112568,55819,32587,2420,1361,18944,5932,508,1657
DFPJM20230830-22AGG,2023-08-30 22:00:00,PJM,"PJM Interconnection, LLC",111948,56266,32582,2298,886,19174,4815,357,1656
DFPJM20230830-23AGG,2023-08-30 23:00:00,PJM,"PJM Interconnection, LLC",109382,55136,32591,1867,201,18627,3713,383,1652
DFPJM20230831-00AGG,2023-08-31 00:00:00,PJM,"PJM Interconnection, LLC",105806,54228,32594,1904,1,18300,2840,370,1645
DFPJM20230831-01AGG,2023-08-31 01:00:00,PJM,"PJM Interconnection, LLC",103566,51235,32628,2654,1,17210,1524,215,1651
DFPJM20230831-02AGG,2023-08-31 02:00:00,PJM,"PJM Interconnection, LLC",98806,47039,32672,2924,1,15952,777,213,1050
DFPJM20230831-03AGG,2023-08-31 03:00:00,PJM,"PJM Interconnection, LLC",93319,43044,32682,2912,1,16279,543,214,1038
DFPJM20230831-04AGG,2023-08-31 04:00:00,PJM,"PJM Interconnection, LLC",88885,45571,32560,2229,1,16384,556,220,1009
DFPJM20230831-05AGG,2023-08-31 05:00:00,PJM,"PJM Interconnection, LLC",84333,36785,32721,2821,1,14587,644,218,1026
DFPJM20230831-06AGG,2023-08-31 06:00:00,PJM,"PJM Interconnection, LLC",80932,35297,32729,2578,1,14339,532,218,1046
DFPJM20230831-07AGG,2023-08-31 07:00:00,PJM,"PJM Interconnection, LLC",78376,34109,32732,2314,1,14316,567,214,1029
DFPJM20230831-08AGG,2023-08-31 08:00:00,PJM,"PJM Interconnection, LLC",76901,34470,32757,1830,1,14337,558,214,1022
DFPJM20230831-09AGG,2023-08-31 09:00:00,PJM,"PJM Interconnection, LLC",76878,36471,32773,1593,1,14776,558,221,1038
DFPJM20230831-10AGG,2023-08-31 10:00:00,PJM,"PJM Interconnection, LLC",79440,39340,32867,1483,1,15157,566,221,1026
DFPJM20230831-11AGG,2023-08-31 11:00:00,PJM,"PJM Interconnection, LLC",83080,41258,32881,1276,74,15376,567,221,1010
DFPJM20230831-12AGG,2023-08-31 12:00:00,PJM,"PJM Interconnection, LLC",85777,42271,32790,1284,919,15706,610,219,1028
DFPJM20230831-13AGG,2023-08-31 13:00:00,PJM,"PJM Interconnection, LLC",87610,40948,32795,1045,1755,16510,742,253,1052
DFPJM20230831-14AGG,2023-08-31 14:00:00,PJM,"PJM Interconnection, LLC",88653,41788,32790,1202,2307,16958,729,242,1385
DFPJM20230831-15AGG,2023-08-31 15:00:00,PJM,"PJM Interconnection, LLC",90034,42623,32760,1294,2857,16981,946,293,1428
DFPJM20230831-16AGG,2023-08-31 16:00:00,PJM,"PJM Interconnection, LLC",91146,43895,32732,1231,3159,17021,1368,302,1430
DFPJM20230831-17AGG,2023-08-31 17:00:00,PJM,"PJM Interconnection, LLC",92842,45099,32700,1289,3478,17610,1596,323,1475
DFPJM20230831-18AGG,2023-08-31 18:00:00,PJM,"PJM Interconnection, LLC",95074,47202,32674,1478,3608,18143,2051,278,1459
DFPJM20230831-19AGG,2023-08-31 19:00:00,PJM,"PJM Interconnection, LLC",97587,47273,32658,1572,3741,18563,4450,235,1468
DFPJM20230831-20AGG,2023-08-31 20:00:00,PJM,"PJM Interconnection, LLC",100357,49386,32678,1608,3609,19272,5367,203,1476
DFPJM20230831-21AGG,2023-08-31 21:00:00,PJM,"PJM Interconnection, LLC",103366,49472,32672,1692,3394,19646,5233,205,1443
DFPJM20230831-22AGG,2023-08-31 22:00:00,PJM,"PJM Interconnection, LLC",105288,50780,32676,1422,1932,20391,5436,203,1380
DFPJM20230831-23AGG,2023-08-31 23:00:00,PJM,"PJM Interconnection, LLC",104108,49428,32692,1047,250,20638,4600,202,1285
DFPJM20230901-00AGG,2023-09-01 00:00:00,PJM,"PJM Interconnection, LLC",100550,49237,32690,1330,1,19450,3620,204,1285
DFPJM20230901-01AGG,2023-09-01 01:00:00,PJM,"PJM Interconnection, LLC",98138,47411,32697,1905,1,18190,1367,206,1204
DFPJM20230901-02AGG,2023-09-01 02:00:00,PJM,"PJM Interconnection, LLC",93734,43408,32698,2478,1,16992,668,209,975
DFPJM20230901-03AGG,2023-09-01 03:00:00,PJM,"PJM Interconnection, LLC",87882,38136,32733,3246,1,16236,734,212,979
DFPJM20230901-04AGG,2023-09-01 04:00:00,PJM,"PJM Interconnection, LLC",83071,39126,32730,2785,1,15295,484,219,1021
DFPJM20230901-05AGG,2023-09-01 05:00:00,PJM,"PJM Interconnection, LLC",78945,31853,32765,4271,1,15239,722,216,948
DFPJM20230901-06AGG,2023-09-01 06:00:00,PJM,"PJM Interconnection, LLC",76590,32236,32774,3857,1,15075,672,217,949
DFPJM20230901-07AGG,2023-09-01 07:00:00,PJM,"PJM Interconnection, LLC",74574,29520,32758,3719,1,15068,672,218,942
DFPJM20230901-08AGG,2023-09-01 08:00:00,PJM,"PJM Interconnection, LLC",73127,30062,32666,2816,1,15081,656,225,950
DFPJM20230901-09AGG,2023-09-01 09:00:00,PJM,"PJM Interconnection, LLC",73191,32586,32793,2517,1,15107,676,225,948
DFPJM20230901-10AGG,2023-09-01 10:00:00,PJM,"PJM Interconnection, LLC",75521,34540,32830,2132,1,15280,705,224,956
DFPJM20230901-11AGG,2023-09-01 11:00:00,PJM,"PJM Interconnection, LLC",78277,37346,32835,2068,502,15241,704,221,988
DFPJM20230901-12AGG,2023-09-01 12:00:00,PJM,"PJM Interconnection, LLC",80982,37648,32844,2117,2785,15380,658,220,1171
DFPJM20230901-13AGG,2023-09-01 13:00:00,PJM,"PJM Interconnection, LLC",83623,39174,32832,1015,4257,15379,648,219,1255
DFPJM20230901-14AGG,2023-09-01 14:00:00,PJM,"PJM Interconnection, LLC",85173,40516,32798,601,4626,15736,635,218,1220
DFPJM20230901-15AGG,2023-09-01 15:00:00,PJM,"PJM Interconnection, LLC",86654,42129,32761,489,4701,16002,1621,214,1564
DFPJM20230901-16AGG,2023-09-01 16:00:00,PJM,"PJM Interconnection, LLC",89147,43674,32727,401,4723,16770,1944,214,1564
DFPJM20230901-17AGG,2023-09-01 17:00:00,PJM,"PJM Interconnection, LLC",92048,44555,32712,299,4917,17960,1859,213,1592
DFPJM20230901-18AGG,2023-09-01 18:00:00,PJM,"PJM Interconnection, LLC",95501,45212,32688,310,4918,19837,2691,212,1629
DFPJM20230901-19AGG,2023-09-01 19:00:00,PJM,"PJM Interconnection, LLC",99140,45787,32673,334,4886,21210,3874,212,1574
DFPJM20230901-20AGG,2023-09-01 20:00:00,PJM,"PJM Interconnection, LLC",102764,47393,32674,368,4748,21924,5459,210,1689
DFPJM20230901-21AGG,2023-09-01 21:00:00,PJM,"PJM Interconnection, LLC",106558,49457,32649,458,4112,22241,6022,208,1774
DFPJM20230901-22AGG,2023-09-01 22:00:00,PJM,"PJM Interconnection, LLC",108542,50035,32625,483,2153,22381,6350,206,1622
DFPJM20230901-23AGG,2023-09-01 23:00:00,PJM,"PJM Interconnection, LLC",106796,49015,32636,363,225,21588,5662,205,1483
DFPJM20230902-00AGG,2023-09-02 00:00:00,PJM,"PJM Interconnection, LLC",102360,46710,32568,633,1,20857,4197,208,1614
DFPJM20230902-01AGG,2023-09-02 01:00:00,PJM,"PJM Interconnection, LLC",98600,45727,32522,990,1,19828,1689,208,1317
DFPJM20230902-02AGG,2023-09-02 02:00:00,PJM,"PJM Interconnection, LLC",93285,42483,32523,1585,1,18178,782,210,950
DFPJM20230902-03AGG,2023-09-02 03:00:00,PJM,"PJM Interconnection, LLC",87703,39105,32432,2202,1,16153,623,211,950
DFPJM20230902-04AGG,2023-09-02 04:00:00,PJM,"PJM Interconnection, LLC",82619,32770,32729,3856,1,15589,619,215,968
DFPJM20230902-05AGG,2023-09-02 05:00:00,PJM,"PJM Interconnection, LLC",78334,29828,32543,2919,1,15035,557,206,941
DFPJM20230902-06AGG,2023-09-02 06:00:00,PJM,"PJM Interconnection, LLC",75532,31079,32520,3213,1,15015,618,208,939
DFPJM20230902-07AGG,2023-09-02 07:00:00,PJM,"PJM Interconnection, LLC",73861,29679,32539,3172,1,15057,384,211,952
DFPJM20230902-08AGG,2023-09-02 08:00:00,PJM,"PJM Interconnection, LLC",72246,28225,32577,3064,1,15114,381,213,948
DFPJM20230902-09AGG,2023-09-02 09:00:00,PJM,"PJM Interconnection, LLC",71579,27907,32582,2843,1,15100,500,210,943
DFPJM20230902-10AGG,2023-09-02 10:00:00,PJM,"PJM Interconnection, LLC",71543,29267,32607,2710,1,15102,464,212,978
DFPJM20230902-11AGG,2023-09-02 11:00:00,PJM,"PJM Interconnection, LLC",72234,29266,32617,2469,496,15240,493,211,1026
DFPJM20230902-12AGG,2023-09-02 12:00:00,PJM,"PJM Interconnection, LLC",73544,28246,32601,1977,2702,15258,570,213,1054
DFPJM20230902-13AGG,2023-09-02 13:00:00,PJM,"PJM Interconnection, LLC",75352,31305,32636,1297,4319,15391,756,211,1267
DFPJM20230902-14AGG,2023-09-02 14:00:00,PJM,"PJM Interconnection, LLC",79109,35260,32728,802,4784,15750,717,218,1557
DFPJM20230902-15AGG,2023-09-02 15:00:00,PJM,"PJM Interconnection, LLC",82796,37838,32678,1177,4931,15849,1542,213,1565
DFPJM20230902-16AGG,2023-09-02 16:00:00,PJM,"PJM Interconnection, LLC",86429,42662,32638,1300,4869,17002,1786,213,1579
DFPJM20230902-17AGG,2023-09-02 17:00:00,PJM,"PJM Interconnection, LLC",91592,45212,32588,1230,4881,18783,2110,209,1613
DFPJM20230902-18AGG,2023-09-02 18:00:00,PJM,"PJM Interconnection, LLC",96459,46642,32556,1369,4908,19169,3364,211,1560
DFPJM20230902-19AGG,2023-09-02 19:00:00,PJM,"PJM Interconnection, LLC",101078,47960,32421,2009,4777,20087,5096,210,1601
DFPJM20230902-20AGG,2023-09-02 20:00:00,PJM,"PJM Interconnection, LLC",105864,49412,32427,2400,4569,21559,5683,209,1690
DFPJM20230902-21AGG,2023-09-02 21:00:00,PJM,"PJM Interconnection, LLC",110076,50556,32533,2532,3854,23397,6115,207,1666
DFPJM20230902-22AGG,2023-09-02 22:00:00,PJM,"PJM Interconnection, LLC",112463,51812,32534,1972,1824,24462,5246,208,1504
DFPJM20230902-23AGG,2023-09-02 23:00:00,PJM,"PJM Interconnection, LLC",111409,50290,32526,1756,146,23930,4844,205,1409
DFPJM20230903-00AGG,2023-09-03 00:00:00,PJM,"PJM Interconnection, LLC",107120,49465,32559,1768,7,22664,3149,206,1534
DFPJM20230903-01AGG,2023-09-03 01:00:00,PJM,"PJM Interconnection, LLC",103395,47265,32570,2336,4,21556,1085,210,1552
DFPJM20230903-02AGG,2023-09-03 02:00:00,PJM,"PJM Interconnection, LLC",98664,44309,32481,2947,3,20648,716,211,1251
DFPJM20230903-03AGG,2023-09-03 03:00:00,PJM,"PJM Interconnection, LLC",93156,41284,32499,3668,3,19018,547,213,1192
DFPJM20230903-04AGG,2023-09-03 04:00:00,PJM,"PJM Interconnection, LLC",88219,33568,32407,2827,1,15531,494,206,956
DFPJM20230903-05AGG,2023-09-03 05:00:00,PJM,"PJM Interconnection, LLC",84480,32472,32494,5957,3,18101,562,217,999
DFPJM20230903-06AGG,2023-09-03 06:00:00,PJM,"PJM Interconnection, LLC",81542,29643,32503,6498,3,17757,373,220,964
DFPJM20230903-07AGG,2023-09-03 07:00:00,PJM,"PJM Interconnection, LLC",78551,27592,32517,6290,3,17343,363,219,915
DFPJM20230903-08AGG,2023-09-03 08:00:00,PJM,"PJM Interconnection, LLC",76438,26546,32418,5695,3,17223,356,223,890
DFPJM20230903-09AGG,2023-09-03 09:00:00,PJM,"PJM Interconnection, LLC",75172,26637,32400,5474,3,17238,493,226,909
DFPJM20230903-10AGG,2023-09-03 10:00:00,PJM,"PJM Interconnection, LLC",74873,26638,32447,4951,3,17283,419,219,839
DFPJM20230903-11AGG,2023-09-03 11:00:00,PJM,"PJM Interconnection, LLC",75415,26814,32456,4168,391,17308,472,217,839
DFPJM20230903-12AGG,2023-09-03 12:00:00,PJM,"PJM Interconnection, LLC",76226,28070,32524,4652,2576,17106,468,214,1005
DFPJM20230903-13AGG,2023-09-03 13:00:00,PJM,"PJM Interconnection, LLC",79914,34652,32577,3524,4123,17552,618,213,1225
DFPJM20230903-14AGG,2023-09-03 14:00:00,PJM,"PJM Interconnection, LLC",86571,39081,32534,3364,4519,17802,714,217,1550
DFPJM20230903-15AGG,2023-09-03 15:00:00,PJM,"PJM Interconnection, LLC",93056,45977,32481,3305,4559,18543,1005,216,1590
DFPJM20230903-16AGG,2023-09-03 16:00:00,PJM,"PJM Interconnection, LLC",100479,49808,32424,3267,4640,20060,1818,212,1659
DFPJM20230903-17AGG,2023-09-03 17:00:00,PJM,"PJM Interconnection, LLC",107644,53523,32356,3513,4512,21357,2398,210,1755
DFPJM20230903-18AGG,2023-09-03 18:00:00,PJM,"PJM Interconnection, LLC",113895,55209,32354,3628,4583,22478,4441,214,1730
DFPJM20230903-19AGG,2023-09-03 19:00:00,PJM,"PJM Interconnection, LLC",118974,58523,32328,3692,4454,22687,4446,211,1731
DFPJM20230903-20AGG,2023-09-03 20:00:00,PJM,"PJM Interconnection, LLC",123289,60089,32303,3699,4280,24223,5206,210,1784
DFPJM20230903-21AGG,2023-09-03 21:00:00,PJM,"PJM Interconnection, LLC",127164,60778,32276,3682,3588,24931,5148,208,1802
DFPJM20230903-22AGG,2023-09-03 22:00:00,PJM,"PJM Interconnection, LLC",128978,60925,32268,3393,1762,25246,5468,209,1663
DFPJM20230903-23AGG,2023-09-03 23:00:00,PJM,"PJM Interconnection, LLC",126946,59371,32282,2645,170,25963,4190,205,1587
DFPJM20230904-00AGG,2023-09-04 00:00:00,PJM,"PJM Interconnection, LLC",121992,56859,32311,2944,1,25150,3443,206,1579
DFPJM20230904-01AGG,2023-09-04 01:00:00,PJM,"PJM Interconnection, LLC",116901,54160,32338,4233,1,23342,860,210,1597
DFPJM20230904-02AGG,2023-09-04 02:00:00,PJM,"PJM Interconnection, LLC",110776,49976,32346,5199,1,21810,616,211,1287
DFPJM20230904-03AGG,2023-09-04 03:00:00,PJM,"PJM Interconnection, LLC",104602,45352,32375,5484,1,21028,441,214,1055
DFPJM20230904-04AGG,2023-09-04 04:00:00,PJM,"PJM Interconnection, LLC",98704,35774,32500,4746,3,18310,595,217,973
DFPJM20230904-05AGG,2023-09-04 05:00:00,PJM,"PJM Interconnection, LLC",93497,37263,32394,5150,1,20841,543,217,1092
DFPJM20230904-06AGG,2023-09-04 06:00:00,PJM,"PJM Interconnection, LLC",88953,34778,32409,4757,1,20439,293,216,1124
DFPJM20230904-07AGG,2023-09-04 07:00:00,PJM,"PJM Interconnection, LLC",85839,32222,32429,4348,1,19664,261,218,1092
DFPJM20230904-08AGG,2023-09-04 08:00:00,PJM,"PJM Interconnection, LLC",83394,31426,32433,3996,1,19270,262,220,1056
DFPJM20230904-09AGG,2023-09-04 09:00:00,PJM,"PJM Interconnection, LLC",82199,31091,32451,3706,1,19075,299,221,1021
DFPJM20230904-10AGG,2023-09-04 10:00:00,PJM,"PJM Interconnection, LLC",81904,32738,32453,3085,1,19182,408,222,1038
DFPJM20230904-11AGG,2023-09-04 11:00:00,PJM,"PJM Interconnection, LLC",82301,32596,32464,2606,332,19184,362,220,1053
DFPJM20230904-12AGG,2023-09-04 12:00:00,PJM,"PJM Interconnection, LLC",83214,34757,32456,2396,2078,19534,352,255,1294
DFPJM20230904-13AGG,2023-09-04 13:00:00,PJM,"PJM Interconnection, LLC",87760,40772,32418,1528,3831,19568,486,263,1445
DFPJM20230904-14AGG,2023-09-04 14:00:00,PJM,"PJM Interconnection, LLC",94177,48496,32410,1233,4210,20380,373,283,2116
DFPJM20230904-15AGG,2023-09-04 15:00:00,PJM,"PJM Interconnection, LLC",103075,53674,32368,1202,4332,22527,943,284,2188
DFPJM20230904-16AGG,2023-09-04 16:00:00,PJM,"PJM Interconnection, LLC",111857,57333,32306,1349,4160,24640,1380,678,2284
DFPJM20230904-17AGG,2023-09-04 17:00:00,PJM,"PJM Interconnection, LLC",118909,59477,32282,1547,4385,27126,1915,280,2810
DFPJM20230904-18AGG,2023-09-04 18:00:00,PJM,"PJM Interconnection, LLC",125060,61441,32223,1937,4402,27318,3780,279,3054
DFPJM20230904-19AGG,2023-09-04 19:00:00,PJM,"PJM Interconnection, LLC",130146,62333,32174,2281,4272,28428,4601,277,3123
DFPJM20230904-20AGG,2023-09-04 20:00:00,PJM,"PJM Interconnection, LLC",134194,63775,32174,2524,4108,28133,5056,326,3581
DFPJM20230904-21AGG,2023-09-04 21:00:00,PJM,"PJM Interconnection, LLC",137370,64618,32139,2579,3270,29419,5627,332,3893
DFPJM20230904-22AGG,2023-09-04 22:00:00,PJM,"PJM Interconnection, LLC",139123,64831,32155,2218,1508,30233,5524,389,3796
DFPJM20230904-23AGG,2023-09-04 23:00:00,PJM,"PJM Interconnection, LLC",137373,63365,32163,1986,143,30372,4749,384,3647
DFPJM20230905-00AGG,2023-09-05 00:00:00,PJM,"PJM Interconnection, LLC",133000,61139,32202,2390,1,29342,4147,327,3567
DFPJM20230905-01AGG,2023-09-05 01:00:00,PJM,"PJM Interconnection, LLC",128650,58125,32244,3565,1,26681,2607,329,3000
DFPJM20230905-02AGG,2023-09-05 02:00:00,PJM,"PJM Interconnection, LLC",121575,55239,32256,4208,1,24087,360,282,1562
DFPJM20230905-03AGG,2023-09-05 03:00:00,PJM,"PJM Interconnection, LLC",113649,50630,32282,4538,1,23305,377,286,1337
DFPJM20230905-04AGG,2023-09-05 04:00:00,PJM,"PJM Interconnection, LLC",107393,41359,32390,4964,1,20807,473,215,1059
DFPJM20230905-05AGG,2023-09-05 05:00:00,PJM,"PJM Interconnection, LLC",101608,44655,32318,4555,2,20087,318,290,1134
DFPJM20230905-06AGG,2023-09-05 06:00:00,PJM,"PJM Interconnection, LLC",96433,42085,32330,4240,3,19673,242,296,1124
DFPJM20230905-07AGG,2023-09-05 07:00:00,PJM,"PJM Interconnection, LLC",92757,39140,32349,4278,1,19657,251,298,1124
DFPJM20230905-08AGG,2023-09-05 08:00:00,PJM,"PJM Interconnection, LLC",90615,38905,32366,3593,1,19697,278,303,1138
DFPJM20230905-09AGG,2023-09-05 09:00:00,PJM,"PJM Interconnection, LLC",90379,41328,32388,2763,1,19691,341,302,1138
DFPJM20230905-10AGG,2023-09-05 10:00:00,PJM,"PJM Interconnection, LLC",93021,47421,32398,2234,1,20294,368,304,1174
DFPJM20230905-11AGG,2023-09-05 11:00:00,PJM,"PJM Interconnection, LLC",98508,48752,32407,2717,345,20372,315,299,1196
DFPJM20230905-12AGG,2023-09-05 12:00:00,PJM,"PJM Interconnection, LLC",101498,50645,32411,2814,2285,21120,309,299,1379
DFPJM20230905-13AGG,2023-09-05 13:00:00,PJM,"PJM Interconnection, LLC",106389,53546,32406,2642,3738,22557,466,336,1767
DFPJM20230905-14AGG,2023-09-05 14:00:00,PJM,"PJM Interconnection, LLC",113013,57280,32357,2802,4073,23433,429,335,2671
DFPJM20230905-15AGG,2023-09-05 15:00:00,PJM,"PJM Interconnection, LLC",119227,60868,32319,2985,4294,24894,596,331,2688
DFPJM20230905-16AGG,2023-09-05 16:00:00,PJM,"PJM Interconnection, LLC",126264,64024,32300,3375,4325,26572,2346,435,2986
DFPJM20230905-17AGG,2023-09-05 17:00:00,PJM,"PJM Interconnection, LLC",133325,65580,32248,3851,4292,27592,4759,422,3621
DFPJM20230905-18AGG,2023-09-05 18:00:00,PJM,"PJM Interconnection, LLC",139453,67689,32196,3854,4142,28181,5007,566,3878
DFPJM20230905-19AGG,2023-09-05 19:00:00,PJM,"PJM Interconnection, LLC",143547,69217,32171,3630,3966,29080,5403,637,3856
DFPJM20230905-20AGG,2023-09-05 20:00:00,PJM,"PJM Interconnection, LLC",145605,70248,32136,4142,3779,29332,5611,654,3975
DFPJM20230905-21AGG,2023-09-05 21:00:00,PJM,"PJM Interconnection, LLC",146836,70899,32132,4087,3039,29920,5931,656,3960
DFPJM20230905-22AGG,2023-09-05 22:00:00,PJM,"PJM Interconnection, LLC",146808,70829,32139,3946,1267,31005,5459,696,3880
DFPJM20230905-23AGG,2023-09-05 23:00:00,PJM,"PJM Interconnection, LLC",144536,69250,32136,4091,68,30466,5214,482,3690
DFPJM20230906-00AGG,2023-09-06 00:00:00,PJM,"PJM Interconnection, LLC",140595,68042,32178,4309,1,29545,3772,324,3448
DFPJM20230906-01AGG,2023-09-06 01:00:00,PJM,"PJM Interconnection, LLC",136523,63454,32196,4339,1,28236,2429,326,3136
DFPJM20230906-02AGG,2023-09-06 02:00:00,PJM,"PJM Interconnection, LLC",128524,57770,32240,4123,3,27797,352,330,2314
DFPJM20230906-03AGG,2023-09-06 03:00:00,PJM,"PJM Interconnection, LLC",120067,53332,32232,3922,5,26935,303,330,1710
DFPJM20230906-04AGG,2023-09-06 04:00:00,PJM,"PJM Interconnection, LLC",112687,46136,32301,4975,1,21183,347,285,1227
DFPJM20230906-05AGG,2023-09-06 05:00:00,PJM,"PJM Interconnection, LLC",106580,46947,32234,4331,1,22220,298,332,1338
DFPJM20230906-06AGG,2023-09-06 06:00:00,PJM,"PJM Interconnection, LLC",100846,45188,32260,3715,1,20507,284,332,1346
DFPJM20230906-07AGG,2023-09-06 07:00:00,PJM,"PJM Interconnection, LLC",96897,43691,32283,3089,1,19969,280,332,1288
DFPJM20230906-08AGG,2023-09-06 08:00:00,PJM,"PJM Interconnection, LLC",94139,43360,32303,2995,1,19538,293,330,1292
DFPJM20230906-09AGG,2023-09-06 09:00:00,PJM,"PJM Interconnection, LLC",93569,44797,32322,3427,3,19693,309,334,1325
DFPJM20230906-10AGG,2023-09-06 10:00:00,PJM,"PJM Interconnection, LLC",96083,48354,32336,3824,1,21286,409,334,1322
DFPJM20230906-11AGG,2023-09-06 11:00:00,PJM,"PJM Interconnection, LLC",101487,50829,32339,3397,310,23090,383,337,1338
DFPJM20230906-12AGG,2023-09-06 12:00:00,PJM,"PJM Interconnection, LLC",105587,52317,32358,2522,2055,23906,370,338,1506
DFPJM20230906-13AGG,2023-09-06 13:00:00,PJM,"PJM Interconnection, LLC",109862,55479,32334,2381,3339,25057,431,337,1558
DFPJM20230906-14AGG,2023-09-06 14:00:00,PJM,"PJM Interconnection, LLC",114349,57728,32303,3392,3980,25441,388,380,2416
DFPJM20230906-15AGG,2023-09-06 15:00:00,PJM,"PJM Interconnection, LLC",120399,62242,32286,4279,3920,25881,670,671,2301
DFPJM20230906-16AGG,2023-09-06 16:00:00,PJM,"PJM Interconnection, LLC",126285,64599,32265,4603,3907,26144,2113,1078,2461
DFPJM20230906-17AGG,2023-09-06 17:00:00,PJM,"PJM Interconnection, LLC",131967,66630,32205,4230,3840,26914,4554,1561,2519
DFPJM20230906-18AGG,2023-09-06 18:00:00,PJM,"PJM Interconnection, LLC",136692,67973,32165,4466,3860,27618,4618,1716,2587
DFPJM20230906-19AGG,2023-09-06 19:00:00,PJM,"PJM Interconnection, LLC",139308,68564,32158,4808,3507,27598,5163,1862,2584
DFPJM20230906-20AGG,2023-09-06 20:00:00,PJM,"PJM Interconnection, LLC",140725,69500,32147,4266,3412,28414,5463,2034,2615
DFPJM20230906-21AGG,2023-09-06 21:00:00,PJM,"PJM Interconnection, LLC",141874,70060,32129,4383,2729,29311,4943,2099,2478
DFPJM20230906-22AGG,2023-09-06 22:00:00,PJM,"PJM Interconnection, LLC",141833,70254,32152,4040,1120,29422,5466,2252,2411
